customer_id,age,gender,income_band,family_status,has_baby,pet_owner,region,loyalty_tier,cluster
5819,39,M,mid,single,0,0,Central,Gold,1
5820,33,M,mid,couple,1,1,South,Silver,0
5821,35,F,mid,couple,0,0,East,Silver,1
5822,37,F,high,couple,0,0,West,Bronze,2
5823,51,M,high,single,0,0,West,Gold,2
5824,28,M,mid,family,0,1,Central,Bronze,4
5825,56,M,mid,single,0,0,North,Bronze,3
5826,27,M,mid,single,0,1,East,Silver,4
5827,43,M,mid,single,1,1,Central,Bronze,0
5828,55,M,mid,family,0,1,Central,Silver,4
5829,32,F,mid,family,0,0,Central,Silver,1
5830,36,F,mid,couple,0,0,Central,Gold,1
5831,36,M,high,family,1,0,West,Bronze,0
5832,57,F,mid,single,0,1,North,Silver,4
5833,34,M,mid,couple,0,1,North,Silver,4
5834,61,F,low,couple,0,1,North,Silver,4
5835,41,M,mid,couple,0,1,West,Bronze,4
5836,25,M,mid,family,0,0,West,Platinum,1
5837,51,M,low,single,0,1,West,Bronze,4
5838,58,M,mid,single,0,0,Central,Bronze,3
5839,44,M,mid,couple,0,0,West,Gold,1
5840,20,F,high,couple,0,0,Central,Bronze,1
5841,24,F,low,couple,0,1,East,Silver,4
5842,29,F,low,family,0,1,North,Silver,4
5843,75,F,mid,couple,0,0,North,Silver,1
5844,60,M,mid,family,0,1,East,Silver,4
5845,29,M,mid,single,0,1,Central,Silver,4
5846,62,M,mid,family,0,1,West,Bronze,4
5847,45,M,low,family,1,0,North,Silver,0
5848,42,M,low,single,0,1,Central,Bronze,4
5849,19,M,mid,single,0,0,West,Silver,1
5850,23,M,mid,family,0,0,North,Silver,1
5851,54,M,mid,single,0,0,West,Gold,3
5852,21,M,mid,couple,0,0,West,Gold,3
5853,43,M,low,single,0,1,North,Silver,4
5854,42,F,high,single,0,1,South,Gold,2
5855,56,F,low,single,0,0,East,Silver,1
5856,43,M,mid,single,0,0,North,Bronze,3
5857,39,F,mid,single,0,1,North,Gold,4
5858,29,F,mid,family,1,0,North,Gold,0
5859,49,F,high,family,0,0,West,Bronze,2
5860,63,M,high,single,0,0,Central,Silver,1
5861,71,F,mid,couple,0,0,West,Silver,3
5862,20,F,low,single,0,1,South,Silver,4
5863,39,M,high,family,0,1,East,Bronze,2
5864,21,F,mid,couple,0,0,Central,Bronze,1
5865,65,F,mid,single,0,0,Central,Bronze,1
5866,37,F,mid,couple,0,0,North,Silver,1
5867,26,M,low,single,0,0,Central,Bronze,1
5868,37,M,low,single,1,1,West,Bronze,0
5869,18,F,high,couple,0,0,West,Bronze,3
5870,62,F,low,family,0,1,West,Silver,4
5871,52,M,high,family,0,0,West,Bronze,2
5872,32,M,high,family,1,0,East,Bronze,0
5873,41,F,mid,couple,0,0,South,Bronze,1
5874,73,F,low,single,0,0,West,Gold,1
5875,31,M,low,single,0,0,East,Bronze,1
5876,39,F,low,couple,0,1,South,Bronze,4
5877,50,M,high,family,0,0,East,Gold,2
5878,25,M,mid,single,0,0,Central,Silver,1
5879,60,M,mid,couple,0,0,North,Silver,1
5880,29,M,low,family,0,0,Central,Bronze,1
5881,31,M,mid,family,0,0,South,Gold,1
5882,25,M,high,single,0,0,South,Silver,2
5883,23,F,mid,couple,0,1,Central,Bronze,4
5884,21,M,low,couple,0,0,South,Gold,3
5885,42,F,mid,single,0,1,West,Bronze,4
5886,50,M,mid,family,0,0,South,Gold,3
5887,32,M,high,couple,0,0,Central,Gold,2
5888,20,F,mid,couple,0,1,East,Gold,4
5889,67,M,mid,single,0,0,North,Bronze,3
5890,59,M,high,single,0,0,East,Gold,3
5891,19,F,low,family,0,1,North,Silver,4
5892,35,F,high,couple,0,0,West,Gold,2
5893,56,M,low,single,0,0,West,Silver,3
5894,32,M,high,single,0,0,Central,Silver,2
5895,40,F,low,family,0,0,North,Bronze,3
5896,26,F,mid,single,0,0,East,Silver,1
5897,49,F,mid,family,0,1,North,Bronze,4
5898,27,F,high,single,0,0,West,Bronze,2
5899,26,F,mid,couple,0,1,North,Bronze,4
5900,22,M,high,family,0,1,South,Bronze,4
5901,30,F,mid,family,0,0,Central,Bronze,1
5902,36,M,low,single,0,0,North,Bronze,3
5903,32,F,mid,single,0,0,Central,Bronze,1
5904,62,M,low,single,0,0,South,Bronze,3
5905,47,F,mid,couple,0,1,West,Bronze,4
5906,59,F,mid,family,0,1,Central,Bronze,4
5907,23,F,mid,couple,1,1,West,Silver,0
5908,32,M,mid,family,1,0,North,Platinum,0
5909,42,M,mid,single,0,0,South,Gold,3
5910,35,F,high,couple,0,0,South,Bronze,2
5911,33,F,low,family,0,0,North,Bronze,1
5912,60,F,low,single,0,1,Central,Bronze,4
5913,27,M,low,family,0,1,North,Silver,4
5914,24,M,mid,couple,0,0,Central,Bronze,1
5915,26,F,mid,single,0,1,Central,Bronze,4
5916,53,M,high,couple,0,1,West,Silver,2
5917,72,F,high,single,0,0,Central,Bronze,1
5918,18,F,mid,family,0,1,North,Bronze,4
5919,23,M,high,single,0,0,South,Silver,1
5920,63,F,mid,single,0,1,South,Bronze,4
5921,24,M,mid,single,0,0,North,Bronze,1
5922,27,F,mid,family,0,0,Central,Bronze,1
5923,38,F,high,family,0,0,East,Bronze,2
5924,55,F,low,single,0,0,West,Bronze,1
5925,63,M,low,couple,0,0,Central,Silver,3
5926,27,F,low,family,0,1,East,Silver,4
5927,18,F,high,couple,0,0,South,Silver,3
5928,20,M,low,family,0,0,South,Silver,1
5929,23,M,low,couple,0,0,Central,Platinum,1
5930,41,F,mid,single,0,0,Central,Bronze,3
5931,58,M,low,family,0,0,West,Bronze,3
5932,25,M,low,couple,1,0,Central,Bronze,0
5933,28,F,low,family,0,0,South,Bronze,1
5934,49,F,mid,couple,0,0,West,Silver,3
5935,26,M,mid,single,0,1,South,Silver,4
5936,29,F,mid,single,0,0,North,Bronze,1
5937,57,F,mid,couple,0,0,North,Silver,3
5938,58,F,low,single,0,0,West,Silver,1
5939,43,F,mid,couple,0,0,South,Gold,3
5940,34,F,mid,family,0,1,West,Bronze,4
5941,22,F,mid,single,0,0,West,Gold,1
5942,55,F,low,family,0,1,West,Gold,4
5943,35,F,low,single,0,1,West,Bronze,4
5944,27,M,mid,family,0,1,West,Gold,4
5945,60,F,low,family,0,1,North,Bronze,4
5946,26,F,mid,family,0,0,South,Gold,1
5947,49,F,low,single,0,0,Central,Gold,1
5948,29,F,high,family,0,1,South,Bronze,2
5949,65,M,low,couple,0,0,West,Bronze,1
5950,46,M,high,couple,0,1,North,Gold,2
5951,40,F,mid,family,0,1,Central,Gold,4
5952,58,M,mid,family,0,0,East,Bronze,1
5953,42,M,high,family,0,0,South,Gold,2
5954,37,F,low,single,0,1,North,Silver,4
5955,46,M,mid,single,0,1,Central,Bronze,4
5956,73,M,mid,single,0,0,North,Bronze,1
5957,78,F,mid,family,0,0,West,Gold,1
5958,32,M,high,family,0,1,East,Silver,2
5959,31,F,low,family,0,0,South,Bronze,1
5960,33,F,low,single,0,0,North,Bronze,1
5961,31,F,low,single,0,0,North,Silver,1
5962,69,F,mid,couple,0,0,East,Silver,3
5963,72,F,high,family,0,0,Central,Gold,3
5964,42,F,mid,single,0,0,East,Silver,1
5965,51,M,low,couple,0,0,West,Gold,3
5966,29,F,mid,couple,0,0,West,Gold,1
5967,35,F,mid,single,0,0,North,Bronze,1
5968,32,M,mid,family,0,1,South,Silver,4
5969,52,M,low,couple,0,0,East,Bronze,1
5970,54,M,low,couple,0,0,South,Bronze,3
5971,40,M,low,single,0,0,Central,Silver,3
5972,29,F,mid,single,0,0,East,Bronze,1
5973,35,F,mid,single,0,0,North,Bronze,1
5974,18,F,mid,single,1,0,North,Gold,0
5975,29,F,mid,couple,0,1,East,Bronze,4
5976,55,M,mid,couple,0,0,North,Gold,1
5977,29,F,high,family,0,0,South,Silver,2
5978,25,M,mid,couple,0,0,South,Silver,1
5979,26,M,mid,couple,0,1,North,Bronze,4
5980,32,F,mid,couple,0,0,North,Gold,1
5981,51,M,high,single,0,0,Central,Gold,2
5982,27,M,high,couple,0,0,Central,Silver,2
5983,68,M,low,couple,0,1,East,Bronze,4
5984,52,F,mid,couple,0,1,Central,Silver,4
5985,43,M,low,single,0,0,East,Bronze,1
5986,18,M,high,single,0,0,North,Bronze,1
5987,68,F,low,single,0,0,Central,Gold,3
5988,79,F,low,family,0,1,West,Silver,4
5989,24,F,high,single,1,0,Central,Bronze,0
5990,43,M,low,single,0,0,North,Gold,1
5991,48,F,mid,family,0,0,East,Gold,3
5992,68,M,low,couple,0,1,West,Bronze,4
5993,39,M,low,family,0,0,South,Bronze,1
5994,42,F,mid,single,0,0,Central,Gold,3
5995,55,F,high,couple,0,1,East,Silver,2
5996,38,M,low,couple,0,0,South,Silver,1
5997,22,M,low,single,0,0,South,Bronze,1
5998,57,F,mid,family,0,0,West,Silver,1
5999,52,M,high,single,0,0,Central,Gold,2
6000,53,M,mid,couple,0,0,North,Silver,3
6001,43,M,low,family,0,0,South,Gold,3
6002,40,M,high,single,0,0,North,Silver,2
6003,59,M,low,couple,0,0,South,Silver,1
6004,39,M,low,couple,0,0,North,Bronze,3
6005,29,F,low,couple,0,0,South,Bronze,1
6006,24,F,low,family,0,0,North,Silver,1
6007,53,F,high,single,0,1,West,Silver,2
6008,32,M,mid,couple,0,1,North,Bronze,4
6009,38,M,low,couple,0,0,West,Bronze,3
6010,23,F,mid,couple,0,1,West,Silver,4
6011,41,F,mid,single,0,0,Central,Bronze,3
6012,45,M,low,couple,0,0,South,Bronze,1
6013,35,F,low,family,0,1,East,Bronze,4
6014,49,F,high,couple,0,0,West,Bronze,2
6015,54,F,mid,single,0,0,Central,Silver,1
6016,62,F,low,family,0,0,North,Bronze,3
6017,27,F,low,family,0,1,West,Bronze,4
6018,27,F,high,family,0,1,West,Silver,2
6019,46,M,mid,single,0,0,South,Silver,3
6020,26,F,mid,family,0,0,Central,Bronze,1
6021,40,F,high,family,0,0,North,Bronze,2
6022,27,M,mid,family,0,1,South,Bronze,4
6023,19,F,high,single,0,0,Central,Gold,3
6024,38,F,mid,couple,0,0,South,Silver,3
6025,64,F,high,single,1,0,East,Silver,0
6026,21,F,mid,family,0,1,North,Gold,4
6027,37,F,mid,family,0,1,Central,Silver,4
6028,20,F,low,couple,0,0,Central,Bronze,3
6029,23,F,mid,single,0,0,East,Bronze,1
6030,18,M,mid,couple,0,1,South,Gold,4
6031,37,F,mid,family,0,0,East,Silver,1
6032,40,M,low,couple,0,0,West,Platinum,3
6033,58,M,low,family,0,0,North,Bronze,1
6034,46,M,mid,single,1,1,South,Bronze,0
6035,23,M,mid,couple,0,0,Central,Bronze,1
6036,44,M,mid,single,1,1,South,Silver,0
6037,28,F,low,couple,0,1,West,Silver,4
6038,78,F,mid,single,0,0,East,Silver,1
6039,73,F,mid,couple,0,0,West,Bronze,3
6040,48,M,low,family,1,1,West,Gold,0
6041,23,M,low,family,0,0,West,Gold,1
6042,24,M,high,single,0,0,East,Bronze,3
6043,30,M,high,single,0,0,West,Gold,2
6044,59,F,mid,couple,0,0,South,Bronze,3
6045,22,F,mid,family,1,1,West,Gold,0
6046,33,M,mid,single,0,0,West,Silver,1
6047,24,M,mid,single,0,0,Central,Silver,1
6048,44,M,low,family,1,0,North,Silver,0
6049,48,F,mid,single,0,0,East,Silver,3
6050,41,M,mid,family,1,0,East,Bronze,0
6051,60,M,low,family,0,0,South,Silver,1
6052,58,F,low,couple,0,1,North,Gold,4
6053,74,M,mid,single,0,1,North,Bronze,4
6054,75,M,mid,family,0,0,North,Bronze,1
6055,39,F,low,couple,0,0,South,Bronze,1
6056,19,F,low,single,0,0,East,Bronze,1
6057,27,F,low,couple,0,0,East,Bronze,1
6058,28,F,mid,single,0,0,North,Gold,1
6059,42,M,mid,couple,0,0,West,Bronze,1
6060,35,M,mid,couple,0,1,West,Silver,4
6061,74,F,mid,single,0,0,Central,Silver,1
6062,58,F,low,couple,1,0,West,Gold,0
6063,34,F,mid,family,0,0,South,Bronze,1
6064,60,M,high,family,0,0,Central,Platinum,1
6065,55,F,mid,single,0,0,North,Silver,3
6066,55,M,mid,family,0,0,East,Gold,1
6067,46,M,mid,family,0,0,East,Bronze,1
6068,65,M,high,couple,0,1,East,Silver,4
6069,44,F,low,single,0,0,North,Silver,1
6070,46,M,mid,single,0,0,South,Silver,3
6071,31,M,low,couple,0,0,West,Bronze,1
6072,47,M,high,family,0,1,South,Silver,2
6073,18,F,mid,family,0,1,Central,Silver,4
6074,20,M,low,couple,0,0,West,Gold,3
6075,18,M,mid,couple,0,0,Central,Gold,1
6076,35,M,low,couple,0,0,East,Platinum,1
6077,28,F,mid,family,0,0,North,Bronze,1
6078,30,M,mid,family,0,1,Central,Gold,4
6079,24,M,high,family,0,1,Central,Gold,4
6080,59,F,low,family,0,1,South,Gold,4
6081,23,F,high,single,0,0,South,Gold,3
6082,19,M,low,couple,0,1,East,Gold,4
6083,31,F,mid,single,0,0,West,Silver,1
6084,31,F,high,family,0,0,West,Bronze,2
6085,68,F,high,couple,0,0,West,Bronze,3
6086,58,M,low,couple,0,0,Central,Silver,1
6087,46,M,mid,couple,0,1,Central,Bronze,4
6088,23,M,mid,family,0,1,North,Bronze,4
6089,43,F,high,family,0,1,North,Gold,2
6090,35,M,high,family,0,0,South,Silver,2
6091,21,F,mid,single,0,0,East,Bronze,1
6092,39,F,low,single,0,0,West,Bronze,3
6093,31,F,high,family,0,0,North,Bronze,2
6094,34,M,high,couple,0,1,Central,Bronze,2
6095,78,F,mid,single,0,0,North,Bronze,3
6096,64,M,high,couple,0,0,West,Silver,3
6097,23,M,low,couple,0,0,East,Bronze,1
6098,18,F,mid,single,0,0,West,Bronze,3
6099,72,M,low,family,0,1,South,Bronze,4
6100,19,F,low,single,0,1,East,Silver,4
6101,53,F,low,single,0,0,South,Bronze,1
6102,29,M,mid,couple,0,0,East,Bronze,1
6103,20,F,low,family,0,0,West,Bronze,1
6104,37,M,mid,couple,0,0,South,Silver,3
6105,50,M,mid,family,0,0,East,Bronze,3
6106,64,M,low,single,0,0,Central,Bronze,3
6107,35,F,mid,family,0,0,South,Silver,1
6108,75,F,high,couple,0,0,North,Gold,1
6109,34,F,mid,family,0,0,South,Silver,1
6110,24,F,low,family,0,1,North,Bronze,4
6111,32,F,low,family,0,0,West,Bronze,1
6112,25,M,low,family,1,1,South,Silver,0
6113,31,M,low,single,0,0,South,Bronze,1
6114,22,F,mid,single,0,0,South,Bronze,1
6115,55,M,low,couple,1,0,North,Bronze,0
6116,46,M,mid,single,0,0,East,Bronze,3
6117,43,M,low,couple,1,0,East,Bronze,0
6118,36,F,low,single,0,0,South,Bronze,3
6119,42,F,low,family,1,1,Central,Gold,0
6120,67,F,mid,couple,0,0,East,Silver,3
6121,38,M,mid,single,0,0,North,Gold,1
6122,47,F,mid,family,0,0,West,Bronze,3
6123,32,F,low,couple,0,1,West,Gold,4
6124,39,F,mid,single,0,1,West,Bronze,4
6125,36,F,mid,single,0,0,Central,Platinum,1
6126,50,F,mid,family,0,0,Central,Gold,1
6127,47,M,high,couple,0,1,West,Bronze,2
6128,35,F,mid,couple,0,1,North,Silver,4
6129,53,F,mid,family,0,1,West,Bronze,4
6130,72,F,high,single,0,0,East,Bronze,1
6131,35,F,low,couple,0,0,West,Bronze,1
6132,19,F,mid,couple,0,1,North,Silver,4
6133,50,M,mid,family,0,1,East,Silver,4
6134,39,F,mid,single,0,0,East,Silver,3
6135,26,F,mid,couple,0,0,North,Silver,1
6136,56,M,mid,single,0,1,South,Bronze,4
6137,44,M,mid,couple,0,0,North,Bronze,1
6138,36,M,mid,family,0,1,South,Gold,4
6139,64,M,high,couple,0,0,West,Bronze,1
6140,35,F,low,single,0,0,West,Bronze,1
6141,29,F,low,family,0,1,East,Bronze,4
6142,38,F,low,family,1,1,North,Platinum,0
6143,58,F,mid,single,1,1,East,Bronze,0
6144,64,F,low,single,0,1,Central,Silver,4
6145,26,F,low,single,0,0,North,Silver,1
6146,27,M,low,couple,0,0,Central,Bronze,1
6147,69,F,high,family,0,0,Central,Gold,1
6148,28,F,high,couple,0,0,Central,Gold,2
6149,21,M,low,family,0,0,Central,Bronze,1
6150,25,M,low,family,0,0,South,Gold,1
6151,79,M,low,family,0,1,South,Bronze,4
6152,40,F,mid,family,0,1,North,Gold,4
6153,29,M,low,single,0,0,East,Bronze,1
6154,46,F,low,family,0,0,Central,Platinum,3
6155,45,F,low,couple,0,0,West,Silver,1
6156,57,F,low,single,0,0,South,Bronze,1
6157,38,M,mid,couple,0,1,East,Gold,4
6158,30,F,high,couple,0,0,South,Bronze,2
6159,45,F,high,single,0,0,North,Silver,2
6160,54,F,mid,family,0,0,South,Bronze,3
6161,77,F,mid,couple,0,0,East,Bronze,3
6162,51,F,high,family,0,1,West,Silver,2
6163,24,F,mid,single,0,0,South,Bronze,1
6164,32,F,low,couple,0,1,West,Bronze,4
6165,37,F,mid,single,0,0,East,Bronze,1
6166,35,F,mid,couple,0,0,East,Silver,1
6167,25,M,low,family,0,0,East,Bronze,1
6168,56,F,mid,single,0,0,East,Silver,3
6169,51,M,mid,family,0,0,Central,Platinum,1
6170,40,M,low,single,0,1,South,Silver,4
6171,43,F,low,couple,1,0,East,Bronze,0
6172,20,F,high,single,0,0,East,Bronze,3
6173,35,F,low,couple,0,0,East,Platinum,1
6174,45,F,low,family,0,0,Central,Bronze,1
6175,29,M,mid,family,0,1,East,Silver,4
6176,33,M,mid,couple,0,0,East,Gold,1
6177,73,F,low,single,0,0,North,Silver,1
6178,28,M,low,single,1,0,Central,Bronze,0
6179,59,F,high,couple,0,1,Central,Bronze,4
6180,18,F,high,single,0,0,West,Bronze,1
6181,33,M,low,single,0,0,South,Silver,1
6182,33,F,low,single,1,0,South,Silver,0
6183,35,F,mid,couple,0,1,South,Bronze,4
6184,64,M,high,couple,0,0,North,Silver,1
6185,40,M,high,couple,0,1,South,Bronze,2
6186,39,M,mid,single,0,0,Central,Bronze,3
6187,54,M,mid,couple,0,0,West,Gold,3
6188,30,F,mid,family,0,1,Central,Bronze,4
6189,18,F,low,single,0,0,South,Bronze,3
6190,45,M,mid,couple,0,0,East,Bronze,1
6191,50,F,low,single,0,0,Central,Bronze,3
6192,39,F,high,family,0,0,West,Gold,2
6193,24,M,mid,single,0,1,East,Bronze,4
6194,29,M,low,single,0,0,South,Bronze,1
6195,56,M,high,single,0,0,West,Silver,3
6196,24,F,mid,single,0,0,West,Bronze,1
6197,58,M,mid,single,0,1,East,Bronze,4
6198,20,M,low,couple,0,0,Central,Bronze,3
6199,23,F,mid,couple,0,1,Central,Silver,4
6200,25,M,mid,single,0,0,West,Gold,1
6201,59,M,high,single,0,1,Central,Silver,4
6202,66,F,high,single,0,1,East,Bronze,4
6203,61,M,mid,single,0,0,South,Gold,3
6204,33,F,high,single,0,0,South,Bronze,2
6205,38,F,mid,single,0,0,West,Gold,3
6206,19,M,mid,single,0,0,East,Bronze,1
6207,34,F,high,family,0,0,West,Silver,2
6208,26,F,mid,single,0,0,East,Silver,1
6209,41,F,high,couple,0,1,East,Silver,2
6210,60,F,high,single,0,0,North,Bronze,1
6211,25,F,mid,family,0,0,East,Silver,1
6212,66,F,low,couple,0,1,West,Silver,4
6213,31,F,low,couple,0,0,Central,Silver,1
6214,57,F,low,single,0,0,West,Bronze,1
6215,36,F,mid,couple,0,0,South,Silver,3
6216,29,M,low,couple,0,1,North,Gold,4
6217,55,F,high,single,0,0,West,Bronze,2
6218,43,F,mid,family,1,1,North,Bronze,0
6219,67,M,high,family,0,1,North,Bronze,4
6220,44,F,low,single,0,0,North,Bronze,3
6221,50,F,mid,couple,0,0,West,Silver,3
6222,54,M,low,family,1,1,East,Bronze,0
6223,31,M,high,single,0,1,North,Gold,2
6224,79,M,mid,family,0,0,South,Silver,3
6225,41,F,low,couple,0,1,Central,Bronze,4
6226,29,M,mid,couple,0,0,West,Silver,1
6227,44,M,high,single,0,0,West,Bronze,2
6228,42,M,low,family,1,0,West,Bronze,0
6229,41,M,low,couple,0,1,South,Platinum,4
6230,39,M,mid,family,1,0,East,Silver,0
6231,23,F,mid,couple,0,1,East,Bronze,4
6232,32,F,low,single,0,0,South,Silver,1
6233,46,F,mid,couple,0,0,West,Bronze,3
6234,55,F,low,couple,0,0,West,Silver,3
6235,50,M,low,single,1,1,West,Bronze,0
6236,40,F,high,family,0,0,West,Silver,2
6237,53,F,mid,couple,0,0,West,Silver,3
6238,50,M,low,family,0,1,West,Silver,4
6239,24,M,high,family,1,0,West,Bronze,0
6240,48,M,mid,family,0,0,North,Bronze,3
6241,39,F,mid,single,0,0,North,Silver,3
6242,35,F,mid,single,0,0,Central,Bronze,1
6243,42,M,low,single,0,0,North,Silver,1
6244,57,F,mid,couple,0,0,Central,Gold,1
6245,22,F,high,single,0,1,Central,Bronze,4
6246,39,F,low,single,0,0,Central,Gold,1
6247,32,M,low,family,1,1,Central,Bronze,0
6248,32,F,mid,couple,0,1,West,Silver,4
6249,56,F,low,single,0,1,East,Silver,4
6250,19,F,low,family,0,1,South,Silver,4
6251,26,M,high,single,0,0,South,Bronze,2
6252,36,M,mid,couple,0,0,East,Platinum,1
6253,32,M,low,family,0,0,Central,Silver,1
6254,39,F,low,single,0,0,North,Bronze,1
6255,66,F,low,couple,0,0,Central,Bronze,1
6256,23,M,mid,couple,0,0,West,Bronze,1
6257,22,F,mid,family,0,0,East,Silver,1
6258,60,F,low,single,1,0,East,Silver,0
6259,65,F,mid,family,0,0,South,Bronze,1
6260,39,F,mid,couple,0,0,South,Bronze,3
6261,42,M,mid,family,1,1,East,Silver,0
6262,78,F,high,family,0,0,Central,Bronze,1
6263,37,F,low,family,0,1,Central,Gold,4
6264,56,M,mid,family,0,1,West,Platinum,4
6265,77,F,mid,single,0,1,North,Silver,4
6266,32,M,low,family,0,0,North,Silver,1
6267,39,M,mid,couple,1,1,West,Silver,0
6268,43,F,low,single,0,1,Central,Silver,4
6269,58,F,high,couple,0,1,Central,Bronze,4
6270,49,F,low,single,0,1,North,Bronze,4
6271,36,M,low,family,0,1,Central,Bronze,4
6272,65,M,mid,family,0,1,South,Silver,4
6273,49,F,high,single,0,0,Central,Gold,2
6274,42,F,low,family,0,0,North,Bronze,3
6275,32,F,high,single,0,0,West,Bronze,2
6276,18,F,mid,single,0,0,Central,Silver,1
6277,76,F,high,family,0,0,North,Silver,1
6278,50,M,mid,couple,0,1,West,Bronze,4
6279,56,F,mid,single,0,0,South,Bronze,3
6280,47,F,high,couple,0,0,South,Gold,2
6281,41,M,mid,family,1,1,North,Bronze,0
6282,73,F,low,family,0,1,Central,Gold,4
6283,33,F,high,family,0,1,West,Bronze,2
6284,19,F,mid,couple,0,1,South,Bronze,4
6285,23,M,low,couple,0,0,Central,Silver,1
6286,64,F,low,couple,0,1,South,Silver,4
6287,36,M,low,couple,0,0,North,Bronze,3
6288,45,F,low,single,0,0,East,Bronze,3
6289,34,F,high,couple,0,0,North,Gold,2
6290,43,M,mid,family,1,0,Central,Silver,0
6291,46,F,low,single,0,0,North,Bronze,3
6292,32,F,low,single,0,0,Central,Silver,1
6293,66,M,high,family,1,1,South,Gold,0
6294,50,F,low,single,0,0,West,Bronze,3
6295,52,M,low,family,0,0,East,Gold,1
6296,29,F,mid,couple,0,0,Central,Bronze,1
6297,39,M,high,family,0,1,South,Silver,2
6298,50,F,mid,couple,0,0,West,Gold,1
6299,25,M,low,family,0,0,West,Bronze,1
6300,57,M,mid,couple,0,1,South,Bronze,4
6301,31,M,low,single,0,0,South,Silver,1
6302,41,M,high,family,0,1,South,Bronze,2
6303,28,F,low,family,0,0,West,Bronze,1
6304,33,M,mid,couple,1,1,West,Bronze,0
6305,34,F,low,family,0,0,East,Gold,1
6306,24,M,high,couple,0,1,West,Gold,4
6307,22,F,mid,couple,0,0,South,Bronze,1
6308,52,F,low,family,0,0,North,Gold,3
6309,55,F,mid,couple,0,0,West,Bronze,3
6310,60,F,high,family,0,1,South,Bronze,4
6311,42,F,low,family,1,1,East,Silver,0
6312,24,M,low,family,0,1,East,Bronze,4
6313,25,F,high,family,0,0,Central,Bronze,2
6314,55,F,low,single,0,0,West,Gold,1
6315,33,F,high,couple,0,0,South,Bronze,2
6316,60,M,mid,couple,0,1,North,Bronze,4
6317,48,M,low,couple,0,0,West,Silver,3
6318,23,F,high,couple,0,0,West,Silver,1
6319,31,M,low,family,0,0,East,Silver,1
6320,25,F,low,single,0,1,Central,Bronze,4
6321,68,M,high,couple,0,0,Central,Silver,3
6322,31,M,low,couple,0,1,South,Bronze,4
6323,31,M,mid,family,0,1,Central,Bronze,4
6324,25,F,mid,family,0,0,East,Silver,1
6325,57,M,mid,single,1,0,West,Gold,0
6326,38,F,mid,couple,0,1,South,Platinum,4
6327,59,M,mid,single,0,0,West,Bronze,1
6328,28,M,low,couple,0,1,South,Silver,4
6329,54,F,mid,single,0,0,West,Silver,1
6330,26,M,high,couple,0,1,East,Platinum,2
6331,33,M,mid,couple,0,1,Central,Bronze,4
6332,41,M,mid,family,0,0,East,Silver,1
6333,40,F,low,single,0,0,North,Silver,3
6334,61,F,mid,single,0,0,North,Bronze,3
6335,23,M,low,family,0,1,West,Bronze,4
6336,34,F,mid,family,1,1,Central,Silver,0
6337,44,M,mid,single,0,0,West,Silver,3
6338,66,M,low,single,0,1,Central,Bronze,4
6339,69,M,low,couple,0,0,Central,Silver,3
6340,38,M,low,single,0,0,West,Silver,3
6341,58,M,low,single,0,1,West,Bronze,4
6342,22,M,mid,family,0,0,South,Gold,1
6343,30,M,low,single,0,0,East,Bronze,1
6344,45,F,mid,single,0,0,South,Bronze,3
6345,29,F,high,single,0,0,Central,Silver,2
6346,29,M,high,single,0,1,North,Bronze,2
6347,48,F,mid,single,0,1,East,Silver,4
6348,57,F,low,family,0,0,Central,Bronze,1
6349,28,F,low,couple,0,1,West,Silver,4
6350,35,M,mid,family,0,1,Central,Bronze,4
6351,77,F,mid,single,0,0,North,Silver,3
6352,40,F,low,single,0,0,Central,Bronze,3
6353,26,F,mid,single,0,0,West,Bronze,1
6354,46,M,high,couple,1,1,West,Silver,0
6355,49,F,mid,single,0,0,South,Bronze,1
6356,55,M,low,family,1,1,Central,Bronze,0
6357,23,M,mid,couple,0,0,North,Silver,1
6358,34,M,high,family,1,0,North,Bronze,0
6359,76,M,mid,single,0,0,Central,Bronze,1
6360,78,F,low,couple,0,0,South,Silver,1
6361,35,M,low,single,0,0,South,Bronze,1
6362,21,M,high,couple,0,0,Central,Gold,1
6363,69,F,mid,single,0,0,West,Bronze,3
6364,40,M,mid,couple,0,1,East,Bronze,4
6365,42,F,mid,single,0,1,West,Silver,4
6366,45,F,high,single,0,0,Central,Silver,2
6367,35,M,low,couple,0,0,East,Gold,1
6368,49,F,low,family,0,1,East,Silver,4
6369,39,F,low,single,0,0,East,Bronze,1
6370,53,M,mid,couple,0,0,North,Bronze,1
6371,42,F,high,single,0,0,West,Bronze,2
6372,53,F,high,family,0,1,South,Silver,2
6373,21,F,mid,single,0,0,North,Bronze,3
6374,57,M,low,family,0,0,Central,Gold,1
6375,22,F,mid,single,0,1,West,Silver,4
6376,54,F,high,single,0,0,South,Gold,2
6377,38,M,mid,family,0,0,Central,Silver,3
6378,43,M,mid,single,0,1,East,Silver,4
6379,44,F,high,couple,0,0,West,Bronze,2
6380,54,M,low,family,0,1,West,Bronze,4
6381,50,F,mid,couple,0,0,East,Bronze,3
6382,36,M,mid,family,0,0,East,Silver,1
6383,21,M,mid,couple,0,0,West,Bronze,1
6384,38,M,low,family,0,0,West,Bronze,1
6385,36,F,high,family,0,1,South,Gold,2
6386,53,F,mid,single,0,0,East,Gold,1
6387,30,M,low,couple,0,0,South,Silver,1
6388,24,M,mid,family,0,0,East,Silver,1
