basket_id,t,customer_id,cluster,last_cat,dayofweek,promo_any,action_rec,action_rec_prob,purchased_cat,clicked,reward
11578,0,923,4,START,1,0,Bakery,0.0758,Bakery,1,0.91
11578,1,923,4,Bakery,1,0,Baby,0.0526,Grocery,0,0.28
11578,2,923,4,Grocery,1,0,Home,0.0752,Beauty,0,0.59
11578,3,923,4,Beauty,1,0,Grocery,0.0752,Household,0,2.21
11579,0,923,4,START,3,0,Beverages,0.0758,Home,0,1.38
11579,1,923,4,Home,3,0,Household,0.0752,Household,1,7.36
11580,0,924,3,START,4,0,Bakery,0.0806,Household,0,0.57
11580,1,924,3,Household,4,0,Beverages,0.072,Dairy,0,0.12
11580,2,924,3,Dairy,4,0,Produce,0.1359,Home,0,20.66
11580,3,924,3,Home,4,0,Dairy,0.088,Household,0,0.17
11580,4,924,3,Household,4,0,Grocery,0.08,Produce,0,0.51
11581,0,924,3,START,2,0,Dairy,0.0887,Bakery,0,0.09
11581,1,924,3,Bakery,2,0,Grocery,0.08,Bakery,0,0.09
11581,2,924,3,Bakery,2,0,Pet,0.064,Grocery,0,0.14
11582,0,924,3,START,4,0,Home,0.0806,Dairy,0,0.5
11582,1,924,3,Dairy,4,0,Beverages,0.0719,Snacks,0,0.14
11582,2,924,3,Snacks,4,0,Dairy,0.0881,Home,0,1.74
11583,0,924,3,START,1,0,PersonalCare,0.0887,Pet,0,0.21
11583,1,924,3,Pet,1,0,Grocery,0.0801,Produce,0,0.16
11583,2,924,3,Produce,1,0,Produce,0.1488,Pet,0,0.43
11583,3,924,3,Pet,1,0,Bakery,0.0801,Electronics,0,4.76
11584,0,924,3,START,2,0,Beverages,0.0726,Grocery,0,0.41
11584,1,924,3,Grocery,2,0,Produce,0.136,Bakery,0,0.09
11584,2,924,3,Bakery,2,0,Electronics,0.04,Produce,0,0.32
11584,3,924,3,Produce,2,0,Home,0.0796,Dairy,0,0.23
11584,4,924,3,Dairy,2,0,PersonalCare,0.0879,Dairy,0,0.22
11584,5,924,3,Dairy,2,0,Beverages,0.0719,Home,0,6.92
11584,6,924,3,Home,2,0,Produce,0.136,Beauty,0,1.04
11585,0,924,3,START,5,0,Dairy,0.0887,Household,0,0.58
11585,1,924,3,Household,5,0,Household,0.088,Dairy,0,0.16
11585,2,924,3,Dairy,5,0,Snacks,0.0639,Dairy,0,0.33
11585,3,924,3,Dairy,5,0,Pet,0.0639,PersonalCare,0,0.5
11585,4,924,3,PersonalCare,5,0,Produce,0.1359,Beauty,0,0.66
11585,5,924,3,Beauty,5,0,Bakery,0.0801,PersonalCare,0,0.6
11585,6,924,3,PersonalCare,5,0,Produce,0.1359,Household,0,0.17
11585,7,924,3,Household,5,0,Snacks,0.064,Dairy,0,0.23
11585,8,924,3,Dairy,5,0,Home,0.0799,Snacks,0,0.2
11585,9,924,3,Snacks,5,0,Household,0.0801,Bakery,0,0.17
11586,0,924,3,START,1,0,Bakery,0.0806,Beauty,0,2.12
11586,1,924,3,Beauty,1,0,Grocery,0.0801,Produce,0,0.58
11587,0,924,3,START,0,1,Home,0.0806,Home,1,18.85
11587,1,924,3,Home,0,1,Dairy,0.088,PersonalCare,0,0.27
11587,2,924,3,PersonalCare,0,1,Dairy,0.0879,PersonalCare,0,0.16
11588,0,924,3,START,5,0,Electronics,0.0403,Household,0,0.86
11588,1,924,3,Household,5,0,Produce,0.136,Beauty,0,1.89
11588,2,924,3,Beauty,5,0,PersonalCare,0.0881,Household,0,0.16
11589,0,924,3,START,0,0,Pet,0.0645,Produce,0,0.2
11589,1,924,3,Produce,0,0,Produce,0.1488,Produce,1,0.31
11590,0,924,3,START,6,0,Household,0.0806,Grocery,0,0.91
11591,0,924,3,START,1,0,Household,0.0806,Pet,0,0.6
11591,1,924,3,Pet,1,0,Bakery,0.0801,Produce,0,0.03
11591,2,924,3,Produce,1,0,Produce,0.1488,Bakery,0,0.19
11591,3,924,3,Bakery,1,0,PersonalCare,0.088,PersonalCare,1,2.17
11591,4,924,3,PersonalCare,1,0,Pet,0.0639,Baby,0,1.67
11592,0,925,3,START,5,1,Grocery,0.0806,Pet,0,0.43
11592,1,925,3,Pet,5,1,Dairy,0.0881,Bakery,0,0.25
11592,2,925,3,Bakery,5,1,Bakery,0.088,Bakery,1,0.61
11592,3,925,3,Bakery,5,1,Home,0.08,Snacks,0,0.15
11592,4,925,3,Snacks,5,1,PersonalCare,0.0881,Home,0,5.53
11592,5,925,3,Home,5,1,Produce,0.136,PersonalCare,0,1.43
11593,0,925,3,START,2,0,Household,0.0806,Pet,0,0.4
11593,1,925,3,Pet,2,0,Produce,0.1362,Household,0,0.29
11593,2,925,3,Household,2,0,Pet,0.064,Grocery,0,0.35
11594,0,925,3,START,0,0,Electronics,0.0403,Bakery,0,0.15
11594,1,925,3,Bakery,0,0,Produce,0.136,Dairy,0,0.12
11594,2,925,3,Dairy,0,0,Produce,0.1359,Dairy,0,0.16
11594,3,925,3,Dairy,0,0,Pet,0.0639,Grocery,0,0.27
11594,4,925,3,Grocery,0,0,Baby,0.048,Produce,0,0.15
11595,0,925,3,START,4,0,Home,0.0806,Beverages,0,0.11
11596,0,925,3,START,6,1,Household,0.0806,Bakery,0,0.26
11596,1,925,3,Bakery,6,1,Snacks,0.064,Snacks,1,0.62
11596,2,925,3,Snacks,6,1,Household,0.0801,Household,1,4.92
11596,3,925,3,Household,6,1,Produce,0.136,Dairy,0,0.18
11596,4,925,3,Dairy,6,1,Snacks,0.0639,Beverages,0,0.17
11596,5,925,3,Beverages,6,1,Home,0.0801,Beauty,0,1.04
11596,6,925,3,Beauty,6,1,Baby,0.048,Baby,1,2.73
11597,0,925,3,START,6,0,Grocery,0.0806,PersonalCare,0,0.24
11597,1,925,3,PersonalCare,6,0,Produce,0.1359,Produce,1,0.69
11597,2,925,3,Produce,6,0,Beauty,0.0716,Grocery,0,0.75
11597,3,925,3,Grocery,6,0,Beauty,0.072,Bakery,0,0.14
11597,4,925,3,Bakery,6,0,Household,0.08,Pet,0,0.3
11597,5,925,3,Pet,6,0,Bakery,0.0801,Beverages,0,0.88
11597,6,925,3,Beverages,6,0,Dairy,0.0881,Grocery,0,0.8
11598,0,925,3,START,5,1,Pet,0.0645,Dairy,0,0.06
11598,1,925,3,Dairy,5,1,Pet,0.0639,Dairy,0,0.17
11598,2,925,3,Dairy,5,1,PersonalCare,0.0879,Home,0,2.36
11598,3,925,3,Home,5,1,Bakery,0.08,Bakery,1,0.42
11599,0,925,3,START,3,0,Produce,0.1371,Baby,0,1.46
11599,1,925,3,Baby,3,0,Beauty,0.0722,Snacks,0,0.09
11599,2,925,3,Snacks,3,0,Home,0.0801,Grocery,0,0.17
11599,3,925,3,Grocery,3,0,Dairy,0.088,Pet,0,0.21
11600,0,926,3,START,2,0,PersonalCare,0.0887,Produce,0,0.08
11601,0,926,3,START,1,0,Baby,0.0484,Produce,0,0.03
11601,1,926,3,Produce,1,0,Snacks,0.0636,Produce,0,0.05
11601,2,926,3,Produce,1,0,Bakery,0.0796,Grocery,0,0.2
11601,3,926,3,Grocery,1,0,Baby,0.048,Bakery,0,0.26
11602,0,926,3,START,1,0,Produce,0.1371,Produce,1,0.21
11602,1,926,3,Produce,1,0,Produce,0.1488,Household,0,0.16
11602,2,926,3,Household,1,0,Dairy,0.088,Beverages,0,0.17
11603,0,926,3,START,0,0,Beauty,0.0726,Household,0,0.55
11603,1,926,3,Household,0,0,Grocery,0.08,Electronics,0,4.61
11603,2,926,3,Electronics,0,0,Snacks,0.0643,Beverages,0,0.17
11603,3,926,3,Beverages,0,0,Dairy,0.0881,Bakery,0,0.05
11604,0,926,3,START,4,1,Beauty,0.0726,Pet,0,0.48
11604,1,926,3,Pet,4,1,PersonalCare,0.0881,Produce,0,0.07
11604,2,926,3,Produce,4,1,Baby,0.0477,Produce,0,0.09
11604,3,926,3,Produce,4,1,Dairy,0.0875,Pet,0,0.11
11604,4,926,3,Pet,4,1,Dairy,0.0881,Dairy,1,1.3
11605,0,926,3,START,6,0,Beauty,0.0726,Dairy,0,0.34
11605,1,926,3,Dairy,6,0,Baby,0.048,Grocery,0,0.16
11605,2,926,3,Grocery,6,0,Home,0.08,Dairy,0,0.41
11605,3,926,3,Dairy,6,0,Household,0.0799,Produce,0,0.29
11606,0,926,3,START,0,0,PersonalCare,0.0887,Produce,0,0.28
11606,1,926,3,Produce,0,0,Home,0.0796,Electronics,0,3.13
11606,2,926,3,Electronics,0,0,Produce,0.1365,Home,0,2.82
11606,3,926,3,Home,0,0,PersonalCare,0.088,Bakery,0,0.26
11606,4,926,3,Bakery,0,0,Beverages,0.072,Snacks,0,0.2
11606,5,926,3,Snacks,0,0,Home,0.0801,Home,1,38.17
11606,6,926,3,Home,0,0,Pet,0.064,Grocery,0,0.23
11606,7,926,3,Grocery,0,0,Snacks,0.064,PersonalCare,0,1.2
11606,8,926,3,PersonalCare,0,0,Produce,0.1359,Bakery,0,1.0
11607,0,926,3,START,1,1,Bakery,0.0806,Dairy,0,0.14
11607,1,926,3,Dairy,1,1,Household,0.0799,Produce,0,0.09
11607,2,926,3,Produce,1,1,Baby,0.0477,Baby,1,4.87
11607,3,926,3,Baby,1,1,Baby,0.053,Beauty,0,1.07
11607,4,926,3,Beauty,1,1,Beauty,0.0793,Produce,0,0.04
11608,0,926,3,START,1,1,Snacks,0.0645,Produce,0,0.18
11608,1,926,3,Produce,1,1,Beverages,0.0716,Grocery,0,0.38
11608,2,926,3,Grocery,1,1,PersonalCare,0.088,Produce,0,0.1
11609,0,926,3,START,3,0,Produce,0.1371,Household,0,0.57
11609,1,926,3,Household,3,0,Beverages,0.072,Baby,0,2.51
11609,2,926,3,Baby,3,0,Dairy,0.0883,Bakery,0,0.17
11610,0,926,3,START,1,1,PersonalCare,0.0887,Produce,0,0.03
11610,1,926,3,Produce,1,1,Beauty,0.0716,Baby,0,0.73
11610,2,926,3,Baby,1,1,Snacks,0.0642,PersonalCare,0,1.36
11610,3,926,3,PersonalCare,1,1,Electronics,0.04,Beauty,0,0.59
11611,0,926,3,START,1,0,Dairy,0.0887,Produce,0,0.08
11611,1,926,3,Produce,1,0,Bakery,0.0796,Pet,0,0.3
11612,0,927,1,START,6,1,Produce,0.0703,Bakery,0,0.08
11612,1,927,1,Bakery,6,1,Pet,0.0542,Household,0,0.18
11612,2,927,1,Household,6,1,Produce,0.0698,Dairy,0,0.04
11612,3,927,1,Dairy,6,1,Household,0.0698,Snacks,0,0.04
11612,4,927,1,Snacks,6,1,Bakery,0.0849,Produce,0,0.05
11613,0,927,1,START,0,0,PersonalCare,0.0781,Beauty,0,1.02
11613,1,927,1,Beauty,0,0,Beverages,0.1085,Snacks,0,0.08
11613,2,927,1,Snacks,0,0,Grocery,0.0695,Baby,0,0.82
11613,3,927,1,Baby,0,0,Bakery,0.0856,Snacks,0,0.04
11614,0,927,1,START,5,0,Snacks,0.1172,Electronics,0,9.21
11614,1,927,1,Electronics,5,0,Dairy,0.0775,Baby,0,0.96
11615,0,927,1,START,3,0,Snacks,0.1172,Grocery,0,0.41
11616,0,927,1,START,6,1,Beauty,0.0781,Electronics,0,3.8
11616,1,927,1,Electronics,6,1,PersonalCare,0.0775,Electronics,0,2.51
11616,2,927,1,Electronics,6,1,Snacks,0.1162,Grocery,0,1.33
11616,3,927,1,Grocery,6,1,Electronics,0.0853,PersonalCare,0,0.59
11616,4,927,1,PersonalCare,6,1,Beauty,0.0775,Grocery,0,0.23
11616,5,927,1,Grocery,6,1,Beverages,0.1086,PersonalCare,0,2.3
11616,6,927,1,PersonalCare,6,1,Grocery,0.0698,Bakery,0,0.22
11616,7,927,1,Bakery,6,1,Snacks,0.1162,Beauty,0,5.94
11616,8,927,1,Beauty,6,1,Grocery,0.0698,Produce,0,0.1
11617,0,927,1,START,0,0,Snacks,0.1172,PersonalCare,0,1.15
11617,1,927,1,PersonalCare,0,0,Snacks,0.1163,Snacks,1,0.52
11617,2,927,1,Snacks,0,0,Snacks,0.1274,Baby,0,1.02
11617,3,927,1,Baby,0,0,Beverages,0.1089,PersonalCare,0,0.33
11618,0,927,1,START,3,0,Electronics,0.0859,Electronics,1,9.25
11618,1,927,1,Electronics,3,0,Grocery,0.0697,Beverages,0,0.22
11618,2,927,1,Beverages,3,0,Produce,0.0696,PersonalCare,0,0.21
11619,0,927,1,START,1,0,Household,0.0703,PersonalCare,0,0.33
11619,1,927,1,PersonalCare,1,0,Electronics,0.0853,Produce,0,0.29
11619,2,927,1,Produce,1,0,Baby,0.0388,PersonalCare,0,0.21
11619,3,927,1,PersonalCare,1,0,Produce,0.0698,Beauty,0,2.14
11619,4,927,1,Beauty,1,0,Grocery,0.0698,PersonalCare,0,0.12
11619,5,927,1,PersonalCare,1,0,Home,0.062,Electronics,0,3.23
11619,6,927,1,Electronics,1,0,Grocery,0.0697,Produce,0,0.1
11619,7,927,1,Produce,1,0,PersonalCare,0.0776,Bakery,0,0.34
11619,8,927,1,Bakery,1,0,Pet,0.0542,Bakery,0,0.14
11620,0,927,1,START,2,0,Electronics,0.0859,Beverages,0,0.13
11620,1,927,1,Beverages,2,0,Household,0.0696,Beverages,0,0.22
11620,2,927,1,Beverages,2,0,Snacks,0.1159,Household,0,0.58
11621,0,927,1,START,4,1,Electronics,0.0859,Grocery,0,0.22
11621,1,927,1,Grocery,4,1,Dairy,0.0776,Household,0,1.08
11621,2,927,1,Household,4,1,Bakery,0.0853,Baby,0,0.96
11621,3,927,1,Baby,4,1,Pet,0.0545,Dairy,0,0.12
11622,0,927,1,START,1,0,Grocery,0.0703,Household,0,0.23
11622,1,927,1,Household,1,0,Produce,0.0698,Household,0,1.17
11622,2,927,1,Household,1,0,Beverages,0.1086,Grocery,0,0.07
11622,3,927,1,Grocery,1,0,Home,0.0621,Home,1,46.11
11623,0,927,1,START,0,0,PersonalCare,0.0781,Grocery,0,0.51
11623,1,927,1,Grocery,0,0,Produce,0.0698,Grocery,0,0.12
11623,2,927,1,Grocery,0,0,Snacks,0.1164,Electronics,0,2.2
11623,3,927,1,Electronics,0,0,PersonalCare,0.0775,Grocery,0,0.25
11623,4,927,1,Grocery,0,0,Household,0.0698,PersonalCare,0,0.5
11624,0,927,1,START,0,0,Produce,0.0703,Beverages,0,0.44
11624,1,927,1,Beverages,0,0,Electronics,0.085,Beauty,0,1.76
11624,2,927,1,Beauty,0,0,Beverages,0.1085,Snacks,0,0.15
11624,3,927,1,Snacks,0,0,PersonalCare,0.0772,Beverages,0,0.12
11624,4,927,1,Beverages,0,0,Home,0.0618,Produce,0,0.29
11624,5,927,1,Produce,0,0,Pet,0.0543,Dairy,0,0.15
11624,6,927,1,Dairy,0,0,PersonalCare,0.0775,Pet,0,0.32
11625,0,928,0,START,1,0,PersonalCare,0.078,Household,0,0.29
11625,1,928,0,Household,1,0,Grocery,0.0914,Dairy,0,0.14
11625,2,928,0,Dairy,1,0,Home,0.0633,Pet,0,0.4
11625,3,928,0,Pet,1,0,Snacks,0.0777,Beverages,0,0.1
11625,4,928,0,Beverages,1,0,Snacks,0.0774,Beauty,0,1.07
11625,5,928,0,Beauty,1,0,Beauty,0.0543,Baby,0,1.28
11626,0,928,0,START,5,0,Bakery,0.0851,Baby,0,1.0
11626,1,928,0,Baby,5,0,Baby,0.1538,Dairy,0,0.17
11626,2,928,0,Dairy,5,0,Dairy,0.0928,Produce,0,0.15
11627,0,928,0,START,6,0,Household,0.0851,Electronics,0,3.13
11627,1,928,0,Electronics,6,0,Beverages,0.0778,Home,0,2.82
11627,2,928,0,Home,6,0,Household,0.0846,Snacks,0,0.09
11627,3,928,0,Snacks,6,0,Household,0.0844,Dairy,0,0.17
11627,4,928,0,Dairy,6,0,Beverages,0.0774,Bakery,0,0.19
11627,5,928,0,Bakery,6,0,Baby,0.1406,Household,0,0.28
11627,6,928,0,Household,6,0,Dairy,0.0844,Snacks,0,0.04
11627,7,928,0,Snacks,6,0,Snacks,0.0852,Baby,0,0.73
11627,8,928,0,Baby,6,0,Grocery,0.0909,Baby,0,1.23
11627,9,928,0,Baby,6,0,Beauty,0.049,Produce,0,0.16
11627,10,928,0,Produce,6,0,Baby,0.1405,Home,0,8.4
11628,0,928,0,START,0,0,Household,0.0851,PersonalCare,0,0.45
11628,1,928,0,PersonalCare,0,0,Baby,0.1407,Pet,0,0.3
11628,2,928,0,Pet,0,0,PersonalCare,0.0777,PersonalCare,1,4.15
11628,3,928,0,PersonalCare,0,0,Beverages,0.0774,Pet,0,0.11
11628,4,928,0,Pet,0,0,Dairy,0.0847,Household,0,1.06
11629,0,928,0,START,2,0,PersonalCare,0.078,Baby,0,2.04
11629,1,928,0,Baby,2,0,Beverages,0.0769,Pet,0,0.32
11629,2,928,0,Pet,2,0,Dairy,0.0847,Household,0,0.74
11629,3,928,0,Household,2,0,Beauty,0.0492,Baby,0,0.73
11629,4,928,0,Baby,2,0,Home,0.0629,Beverages,0,0.56
11630,0,928,0,START,6,0,Baby,0.1418,Grocery,0,0.31
11630,1,928,0,Grocery,6,0,Baby,0.1405,Produce,0,0.09
11630,2,928,0,Produce,6,0,Baby,0.1405,Household,0,0.82
11630,3,928,0,Household,6,0,Bakery,0.0844,Produce,0,0.16
11630,4,928,0,Produce,6,0,PersonalCare,0.0773,Snacks,0,0.07
11631,0,928,0,START,4,0,Grocery,0.0922,PersonalCare,0,0.27
11631,1,928,0,PersonalCare,4,0,Electronics,0.0281,Produce,0,0.08
11631,2,928,0,Produce,4,0,Baby,0.1405,Beauty,0,0.94
11631,3,928,0,Beauty,4,0,PersonalCare,0.0776,Baby,0,0.6
11631,4,928,0,Baby,4,0,Produce,0.0909,Grocery,0,0.38
11631,5,928,0,Grocery,4,0,Household,0.0843,Beauty,0,1.89
11631,6,928,0,Beauty,4,0,Grocery,0.0917,PersonalCare,0,0.53
11631,7,928,0,PersonalCare,4,0,PersonalCare,0.0852,Bakery,0,0.26
11632,0,928,0,START,6,0,Beverages,0.078,PersonalCare,0,1.25
11632,1,928,0,PersonalCare,6,0,Baby,0.1407,Bakery,0,0.15
11632,2,928,0,Bakery,6,0,Dairy,0.0844,PersonalCare,0,0.12
11632,3,928,0,PersonalCare,6,0,Household,0.0844,Baby,0,0.52
11632,4,928,0,Baby,6,0,Beauty,0.049,Snacks,0,0.04
11633,0,928,0,START,1,1,Baby,0.1418,Grocery,0,0.12
11633,1,928,0,Grocery,1,1,Beverages,0.0773,Produce,0,0.29
11633,2,928,0,Produce,1,1,Bakery,0.0843,PersonalCare,0,0.54
11634,0,928,0,START,2,0,Baby,0.1418,Produce,0,0.1
11634,1,928,0,Produce,2,0,Baby,0.1405,Snacks,0,0.14
11635,0,928,0,START,2,0,Grocery,0.0922,PersonalCare,0,0.53
11636,0,928,0,START,0,1,Household,0.0851,Home,0,2.84
11636,1,928,0,Home,0,1,Beverages,0.0775,Household,0,0.14
11636,2,928,0,Household,0,1,Pet,0.0422,Baby,0,0.52
11636,3,928,0,Baby,0,1,Baby,0.1538,Produce,0,0.28
11637,0,928,0,START,4,1,Produce,0.0922,Beverages,0,0.09
11637,1,928,0,Beverages,4,1,Beauty,0.0493,Home,0,5.73
11637,2,928,0,Home,4,1,Bakery,0.0846,Dairy,0,0.07
11637,3,928,0,Dairy,4,1,Bakery,0.0844,Snacks,0,0.05
11637,4,928,0,Snacks,4,1,Beauty,0.0493,Snacks,0,0.09
11638,0,928,0,START,3,1,Snacks,0.078,Beauty,0,1.58
11638,1,928,0,Beauty,3,1,Produce,0.0917,Snacks,0,0.51
11638,2,928,0,Snacks,3,1,Baby,0.1407,Grocery,0,0.16
11638,3,928,0,Grocery,3,1,Snacks,0.0773,Produce,0,0.12
11638,4,928,0,Produce,3,1,Dairy,0.0843,Beverages,0,0.22
11638,5,928,0,Beverages,3,1,Beverages,0.0852,Electronics,0,4.76
11639,0,929,0,START,4,0,Produce,0.0922,Bakery,0,0.27
11640,0,929,0,START,2,0,Baby,0.1418,Bakery,0,0.34
11641,0,929,0,START,4,0,Baby,0.1418,Produce,0,0.05
11641,1,929,0,Produce,4,0,Pet,0.0422,Bakery,0,0.13
11641,2,929,0,Bakery,4,0,Baby,0.1406,Bakery,0,0.26
11641,3,929,0,Bakery,4,0,PersonalCare,0.0774,Electronics,0,6.26
11642,0,929,0,START,5,1,PersonalCare,0.078,PersonalCare,1,3.49
11642,1,929,0,PersonalCare,5,1,Baby,0.1407,Baby,1,5.58
11642,2,929,0,Baby,5,1,Dairy,0.0839,PersonalCare,0,1.2
11642,3,929,0,PersonalCare,5,1,Produce,0.0915,Grocery,0,0.69
11643,0,929,0,START,0,0,Snacks,0.078,Grocery,0,0.7
11643,1,929,0,Grocery,0,0,Baby,0.1405,Baby,1,5.49
11644,0,929,0,START,2,0,Home,0.0638,Baby,0,0.36
11644,1,929,0,Baby,2,0,Baby,0.1538,Household,0,0.28
11644,2,929,0,Household,2,0,Produce,0.0914,Beauty,0,1.69
11644,3,929,0,Beauty,2,0,Household,0.0847,Baby,0,1.0
11644,4,929,0,Baby,2,0,Grocery,0.0909,Beauty,0,0.65
11644,5,929,0,Beauty,2,0,Beverages,0.0776,Beauty,0,2.3
11645,0,929,0,START,4,0,Snacks,0.078,Household,0,0.94
11645,1,929,0,Household,4,0,Snacks,0.0774,Bakery,0,0.05
11645,2,929,0,Bakery,4,0,Beauty,0.0492,Household,0,0.74
11645,3,929,0,Household,4,0,PersonalCare,0.0774,Home,0,2.36
11645,4,929,0,Home,4,0,Snacks,0.0775,Bakery,0,0.06
11645,5,929,0,Bakery,4,0,Dairy,0.0844,Dairy,1,0.96
11646,0,929,0,START,5,1,Bakery,0.0851,PersonalCare,0,0.3
11646,1,929,0,PersonalCare,5,1,Beverages,0.0774,PersonalCare,0,0.24
11646,2,929,0,PersonalCare,5,1,Baby,0.1407,Household,0,0.16
11646,3,929,0,Household,5,1,Snacks,0.0774,Bakery,0,0.09
11646,4,929,0,Bakery,5,1,Dairy,0.0844,PersonalCare,0,1.05
11646,5,929,0,PersonalCare,5,1,Produce,0.0915,Beauty,0,0.66
11646,6,929,0,Beauty,5,1,Bakery,0.0847,Grocery,0,0.25
11646,7,929,0,Grocery,5,1,Home,0.0632,Dairy,0,0.06
11646,8,929,0,Dairy,5,1,Baby,0.1406,Home,0,3.48
11646,9,929,0,Home,5,1,Home,0.0698,Pet,0,0.16
11647,0,929,0,START,1,1,PersonalCare,0.078,Grocery,0,0.38
11647,1,929,0,Grocery,1,1,Snacks,0.0773,Produce,0,0.1
11647,2,929,0,Produce,1,1,Baby,0.1405,Home,0,2.28
11647,3,929,0,Home,1,1,Household,0.0846,Bakery,0,0.14
11647,4,929,0,Bakery,1,1,Beverages,0.0774,Bakery,0,0.49
11647,5,929,0,Bakery,1,1,Household,0.0844,Beverages,0,0.29
11647,6,929,0,Beverages,1,1,Household,0.0844,Bakery,0,0.08
11648,0,929,0,START,3,0,Snacks,0.078,Grocery,0,0.12
11648,1,929,0,Grocery,3,0,Household,0.0843,Dairy,0,0.39
11649,0,929,0,START,0,0,Beauty,0.0496,Snacks,0,0.21
11649,1,929,0,Snacks,0,0,Baby,0.1407,Bakery,0,0.15
11649,2,929,0,Bakery,0,0,Bakery,0.0928,Dairy,0,0.06
11649,3,929,0,Dairy,0,0,PersonalCare,0.0774,Beverages,0,0.11
11649,4,929,0,Beverages,0,0,Pet,0.0422,Snacks,0,0.07
11649,5,929,0,Snacks,0,0,Beauty,0.0493,Bakery,0,0.05
11650,0,929,0,START,6,1,Home,0.0638,Pet,0,0.32
11650,1,929,0,Pet,6,1,Beverages,0.0777,Pet,0,0.11
11650,2,929,0,Pet,6,1,PersonalCare,0.0777,Pet,0,0.2
11650,3,929,0,Pet,6,1,Snacks,0.0777,PersonalCare,0,0.27
11650,4,929,0,PersonalCare,6,1,Household,0.0844,Grocery,0,0.3
11650,5,929,0,Grocery,6,1,Baby,0.1405,PersonalCare,0,1.07
11650,6,929,0,PersonalCare,6,1,Pet,0.0422,Household,0,0.64
11650,7,929,0,Household,6,1,Dairy,0.0844,Baby,0,1.0
11651,0,929,0,START,3,0,Produce,0.0922,Baby,0,0.95
11651,1,929,0,Baby,3,0,Produce,0.0909,Home,0,6.92
11651,2,929,0,Home,3,0,Household,0.0846,Snacks,0,0.16
11651,3,929,0,Snacks,3,0,Grocery,0.0915,Bakery,0,0.54
11651,4,929,0,Bakery,3,0,Snacks,0.0774,Baby,0,1.02
11652,0,929,0,START,4,0,Grocery,0.0922,Bakery,0,0.69
11653,0,929,0,START,2,0,Grocery,0.0922,Household,0,0.29
11653,1,929,0,Household,2,0,Baby,0.1406,Household,0,0.94
11653,2,929,0,Household,2,0,Snacks,0.0774,Beauty,0,1.07
11654,0,929,0,START,5,1,Baby,0.1418,PersonalCare,0,0.53
11654,1,929,0,PersonalCare,5,1,Household,0.0844,Dairy,0,0.15
11654,2,929,0,Dairy,5,1,Grocery,0.0914,Produce,0,0.03
11654,3,929,0,Produce,5,1,Bakery,0.0843,Grocery,0,0.25
11654,4,929,0,Grocery,5,1,Bakery,0.0843,Dairy,0,0.55
11654,5,929,0,Dairy,5,1,Home,0.0633,Dairy,0,0.07
11654,6,929,0,Dairy,5,1,Home,0.0633,Baby,0,0.95
11654,7,929,0,Baby,5,1,Snacks,0.0769,Home,0,13.77
11654,8,929,0,Home,5,1,Dairy,0.0846,Baby,0,0.95
11654,9,929,0,Baby,5,1,Baby,0.1538,Grocery,0,0.7
11655,0,929,0,START,5,0,Household,0.0851,PersonalCare,0,0.88
11655,1,929,0,PersonalCare,5,0,Dairy,0.0844,Household,0,0.35
11655,2,929,0,Household,5,0,Household,0.0928,Baby,0,0.96
11655,3,929,0,Baby,5,0,Snacks,0.0769,Home,0,5.53
11655,4,929,0,Home,5,0,Baby,0.1409,Snacks,0,0.08
11655,5,929,0,Snacks,5,0,Dairy,0.0844,Produce,0,0.38
11655,6,929,0,Produce,5,0,Snacks,0.0773,PersonalCare,0,0.52
11655,7,929,0,PersonalCare,5,0,Baby,0.1407,Bakery,0,1.0
11656,0,929,0,START,2,1,Snacks,0.078,Home,0,5.53
11656,1,929,0,Home,2,1,PersonalCare,0.0775,PersonalCare,1,2.37
11656,2,929,0,PersonalCare,2,1,Snacks,0.0774,Grocery,0,0.2
11656,3,929,0,Grocery,2,1,Produce,0.0914,Baby,0,1.0
11656,4,929,0,Baby,2,1,Grocery,0.0909,Dairy,0,0.19
11656,5,929,0,Dairy,2,1,Grocery,0.0914,Dairy,0,0.14
11656,6,929,0,Dairy,2,1,Snacks,0.0774,Baby,0,0.96
11657,0,930,1,START,3,0,Produce,0.0703,Household,0,0.29
11657,1,930,1,Household,3,0,Home,0.0621,Beverages,0,0.29
11657,2,930,1,Beverages,3,0,Electronics,0.085,Produce,0,0.05
11657,3,930,1,Produce,3,0,Bakery,0.0853,Grocery,0,0.38
11657,4,930,1,Grocery,3,0,PersonalCare,0.0776,Pet,0,0.48
11658,0,930,1,START,4,0,Snacks,0.1172,Grocery,0,0.27
11658,1,930,1,Grocery,4,0,Snacks,0.1164,Dairy,0,0.2
11659,0,930,1,START,1,1,Beverages,0.1094,Beauty,0,1.07
11659,1,930,1,Beauty,1,1,Bakery,0.0853,Dairy,0,0.14
11659,2,930,1,Dairy,1,1,Pet,0.0543,Pet,1,9.04
11659,3,930,1,Pet,1,1,Produce,0.0699,Household,0,0.94
11659,4,930,1,Household,1,1,Dairy,0.0776,Grocery,0,0.51
11659,5,930,1,Grocery,1,1,Bakery,0.0853,Grocery,0,0.3
11659,6,930,1,Grocery,1,1,Baby,0.0388,Grocery,0,0.23
11660,0,930,1,START,6,0,Snacks,0.1172,Beverages,0,0.21
11660,1,930,1,Beverages,6,0,Grocery,0.0696,PersonalCare,0,0.62
11661,0,930,1,START,4,0,Produce,0.0703,Household,0,0.57
